index,year,benchmark,baseline_result,baseline_solved,baseline_wall_seconds,baseline_par2,final_result,final_solved,final_wall_seconds,final_par2,winner,par2_improvement
161,2024,benchmarks/wordlevel/array/2024/sosylab/array-tiling/skippedu.btor2,unknown,False,35.420689336024225,2000.0,unknown,False,28.11676070932299,2000.0,tie,0.0
162,2024,benchmarks/wordlevel/array/2024/sosylab/ddv-machzwd/ddv_machzwd_all.btor2,missing,False,1001.2013236396015,2000.0,missing,False,1000.5713583761826,2000.0,tie,0.0
163,2024,benchmarks/wordlevel/array/2024/sosylab/ddv-machzwd/ddv_machzwd_inw.btor2,missing,False,1001.1521303532645,2000.0,missing,False,1001.2479277662933,2000.0,tie,0.0
164,2024,benchmarks/wordlevel/array/2024/sosylab/ldv-regression/test28-2.btor2,missing,False,1000.1716865533963,2000.0,missing,False,1001.250055026263,2000.0,tie,0.0
165,2024,benchmarks/wordlevel/array/2024/sosylab/loops/array-1.btor2,missing,False,1000.9401293005794,2000.0,missing,False,1001.0206383746117,2000.0,tie,0.0
166,2024,benchmarks/wordlevel/array/2024/sosylab/loops/n.c11.btor2,unsat,True,3.3422463284805417,3.3422463284805417,unsat,True,4.191157161258161,4.191157161258161,baseline,-0.8489108327776194
167,2024,benchmarks/wordlevel/array/2024/sosylab/loops/string-2.btor2,unknown,False,12.350967770442367,2000.0,unknown,False,10.78958659991622,2000.0,tie,0.0
168,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec11_productSimulator.cil.btor2,missing,False,1000.6182766919956,2000.0,missing,False,1000.9317378858104,2000.0,tie,0.0
169,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec1_product28.cil.btor2,missing,False,1000.132941102609,2000.0,missing,False,1000.1381178554147,2000.0,tie,0.0
170,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec1_product35.cil.btor2,missing,False,1000.1490168077871,2000.0,missing,False,1000.1402051784098,2000.0,tie,0.0
171,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec27_product34.cil.btor2,missing,False,1000.1552667366341,2000.0,missing,False,1000.155536307022,2000.0,tie,0.0
172,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec8_product14.cil.btor2,missing,False,1000.140070207417,2000.0,missing,False,1000.2279713498428,2000.0,tie,0.0
173,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec8_product29.cil.btor2,missing,False,1000.1445065122098,2000.0,missing,False,1000.2602077322081,2000.0,tie,0.0
174,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product12.cil.btor2,missing,False,1000.2663371646777,2000.0,missing,False,1000.1386257242411,2000.0,tie,0.0
175,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product14.cil.btor2,missing,False,1000.1452027084306,2000.0,missing,False,1000.2115263035521,2000.0,tie,0.0
176,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product26.cil.btor2,missing,False,1000.1466253530234,2000.0,missing,False,1000.211019330658,2000.0,tie,0.0
177,2024,benchmarks/wordlevel/array/2024/sosylab/product-lines/email_spec9_product35.cil.btor2,missing,False,1000.1520235259086,2000.0,missing,False,1000.2096729418263,2000.0,tie,0.0
178,2024,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/max05-1.btor2,unknown,False,38.49746686499566,2000.0,unknown,False,38.86494575254619,2000.0,tie,0.0
179,2024,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/max10-1.btor2,unknown,False,39.57674701232463,2000.0,unknown,False,37.156122784130275,2000.0,tie,0.0
180,2024,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/sep20-1.btor2,unknown,False,39.73892390169203,2000.0,unknown,False,37.92566825821996,2000.0,tie,0.0
181,2024,benchmarks/wordlevel/array/2024/sosylab/reducercommutativity/sep40-1.btor2,unknown,False,42.66247003246099,2000.0,unknown,False,38.18759529758245,2000.0,tie,0.0
182,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.1.M4-2.btor2,missing,False,1002.2165204966441,2000.0,missing,False,1000.4826938230544,2000.0,tie,0.0
183,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.2.M1-2.btor2,missing,False,1000.6452014092356,2000.0,missing,False,1000.5738595658913,2000.0,tie,0.0
184,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_aso.4.M4.btor2,missing,False,1001.1279561724514,2000.0,missing,False,1000.9963019881397,2000.0,tie,0.0
185,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekcba_ctm.2-2.btor2,missing,False,1000.1834237212315,2000.0,missing,False,1000.1858963193372,2000.0,tie,0.0
186,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_ctm.1.btor2,missing,False,1000.1894941879436,2000.0,missing,False,1000.1711069233716,2000.0,tie,0.0
187,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_ctm.3-2.btor2,missing,False,1000.2060741139576,2000.0,missing,False,1000.1947657400742,2000.0,tie,0.0
188,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_nxt.1.M1-1.btor2,missing,False,1001.8968156911433,2000.0,missing,False,1001.8627030821517,2000.0,tie,0.0
189,2024,benchmarks/wordlevel/array/2024/sosylab/seq-mthreaded/rekh_nxt.3.M1.btor2,missing,False,1001.9155922839418,2000.0,missing,False,1001.909708478488,2000.0,tie,0.0
190,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/array-examples/sanfoundry_24-1.btor2,missing,False,1000.1938914423808,2000.0,missing,False,1000.7751907147467,2000.0,tie,0.0
191,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/array-industry-pattern/array_assert_loop_dep.btor2,missing,False,1000.2052986668423,2000.0,missing,False,1000.1988880923018,2000.0,tie,0.0
192,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/loop-crafted/simple_array_index_value_1-1.btor2,missing,False,1000.2284942297265,2000.0,missing,False,1000.5601787492633,2000.0,tie,0.0
193,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/loop-crafted/simple_array_index_value_4.btor2,missing,False,1000.2048524748534,2000.0,missing,False,1000.4374279156327,2000.0,tie,0.0
194,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/reducercommutativity/max.btor2,unknown,False,45.97031306941062,2000.0,unknown,False,311.006523668766,2000.0,tie,0.0
195,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/reducercommutativity/max10-1.btor2,missing,False,1000.2018079003319,2000.0,missing,False,1000.345393541269,2000.0,tie,0.0
196,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-func/termination-crafted/LexIndexValue-Array-1.btor2,missing,False,1000.4226988404989,2000.0,missing,False,1000.5406757621095,2000.0,tie,0.0
197,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-acceleration/array_3-1.btor2,unknown,False,50.9664988508448,2000.0,missing,False,1002.2386708101258,2000.0,tie,0.0
198,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-acceleration/array_3-2.btor2,unknown,False,51.37994507327676,2000.0,missing,False,1002.2093832707033,2000.0,tie,0.0
199,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-crafted/simple_array_index_value_3.btor2,unknown,False,68.7931363414973,2000.0,unsat,True,52.08146357443184,52.08146357443184,final,1947.9185364255682
200,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loops/string-1.btor2,missing,False,1001.2552967295051,2000.0,unknown,False,724.9594338741153,2000.0,tie,0.0
201,2025,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/reducercommutativity/max.btor2,missing,False,1000.7939209537581,2000.0,missing,False,1001.2877788152546,2000.0,tie,0.0
202,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-crafted/mapavg5.btor2,unknown,False,67.2464681873098,2000.0,missing,False,1000.8736830744892,2000.0,tie,0.0
203,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_init3_ground-1.btor2,missing,False,1000.5141558069736,2000.0,missing,False,1000.764546893537,2000.0,tie,0.0
204,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_sentinel.i.v+cfa-reducer.btor2,missing,False,1000.4506996227428,2000.0,missing,False,1000.6320783263072,2000.0,tie,0.0
205,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/eqn1.btor2,unknown,False,4.315093251876533,2000.0,missing,False,1000.1356933852658,2000.0,tie,0.0
206,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcomp.btor2,unknown,False,5.765912887640297,2000.0,missing,False,1001.2569267926738,2000.0,tie,0.0
207,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcompf.btor2,unknown,False,4.844362168572843,2000.0,missing,False,1002.0417547756806,2000.0,tie,0.0
208,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res1.btor2,unknown,False,6.784006047993898,2000.0,missing,False,1001.5878690248355,2000.0,tie,0.0
209,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res2.btor2,unknown,False,7.452661944553256,2000.0,missing,False,1002.1206062529236,2000.0,tie,0.0
210,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s1if.btor2,missing,False,1001.1293173162267,2000.0,missing,False,1001.4323363658041,2000.0,tie,0.0
211,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5iff.btor2,missing,False,1000.9816709393635,2000.0,missing,False,1001.3823691969737,2000.0,tie,0.0
212,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5lif.btor2,unknown,False,2.0694027729332447,2000.0,missing,False,1000.9683323260397,2000.0,tie,0.0
213,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ss1.btor2,unknown,False,90.74934089649469,2000.0,missing,False,1001.5372307412326,2000.0,tie,0.0
214,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_assert_loop_dep.btor2,missing,False,1000.5241903392598,2000.0,missing,False,1000.8353581596166,2000.0,tie,0.0
215,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_shadowinit.btor2,unknown,False,2.293945752084255,2000.0,missing,False,1002.1569242635742,2000.0,tie,0.0
216,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-lopstr16/flag_loopdep_simple.btor2,missing,False,1000.4254366829991,2000.0,missing,False,1000.5353727303445,2000.0,tie,0.0
217,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-patterns/array28_pattern.btor2,unknown,False,3.416733456775546,2000.0,unknown,False,117.3111742278561,2000.0,tie,0.0
218,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-programs/partial_mod_count_4.btor2,missing,False,1000.4738673930988,2000.0,missing,False,1000.3364487728104,2000.0,tie,0.0
219,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/mbpr5.btor2,unknown,False,10.634172434918582,2000.0,missing,False,1001.4537688177079,2000.0,tie,0.0
220,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/rewnifrev2.btor2,unknown,False,39.15940423402935,2000.0,missing,False,1001.0812335601076,2000.0,tie,0.0
221,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/skipped.btor2,unknown,False,7.331213029101491,2000.0,missing,False,1001.2286415155977,2000.0,tie,0.0
222,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/ntdrivers/kbfiltr.i.cil-2.btor2,missing,False,1000.6593463560566,2000.0,missing,False,1001.6835104394704,2000.0,tie,0.0
223,2025,benchmarks/wordlevel/array/2025/sosylab/safety-func/reducercommutativity/avg10-2.btor2,missing,False,1000.3928922666237,2000.0,missing,False,1000.3137721708044,2000.0,tie,0.0
224,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/sorting_bubblesort_ground-1.btor2,unknown,False,26.74102504644543,2000.0,unknown,False,5.904156376607716,2000.0,tie,0.0
225,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_copy9_ground-1.btor2,unknown,False,40.58083925489336,2000.0,unknown,False,33.50511415861547,2000.0,tie,0.0
226,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_init7_ground-2.btor2,unknown,False,17.485954059287906,2000.0,unknown,False,12.360789611004293,2000.0,tie,0.0
227,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_partial_init_ground.btor2,unknown,False,14.077495790086687,2000.0,unknown,False,12.545903077349067,2000.0,tie,0.0
228,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_two_index_07.btor2,unknown,False,15.564009740017354,2000.0,unknown,False,6.563420253805816,2000.0,tie,0.0
229,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/ifeqn2.btor2,unknown,False,49.55694836936891,2000.0,unknown,False,26.029503951780498,2000.0,tie,0.0
230,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/s3if.btor2,missing,False,1000.434758332558,2000.0,missing,False,1000.9333416083828,2000.0,tie,0.0
231,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-industry-pattern/array_of_struct_loop_dep.btor2,missing,False,1000.2188511881977,2000.0,missing,False,1000.3671757169068,2000.0,tie,0.0
232,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-multidimensional/diff-3-n-u.btor2,unknown,False,80.0031782835722,2000.0,unknown,False,82.27136686816812,2000.0,tie,0.0
233,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array15_pattern.btor2,unknown,False,40.05974907800555,2000.0,unknown,False,8.17251087538898,2000.0,tie,0.0
234,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array16_pattern.btor2,unknown,False,32.51089440099895,2000.0,unknown,False,18.43762165494263,2000.0,tie,0.0
235,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array28_pattern.btor2,unknown,False,121.57198863383383,2000.0,unknown,False,71.02994411066175,2000.0,tie,0.0
236,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_4.btor2,unknown,False,63.635447106324136,2000.0,unknown,False,55.23292679991573,2000.0,tie,0.0
237,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_5.btor2,unknown,False,74.22310181614012,2000.0,unknown,False,55.16402885410935,2000.0,tie,0.0
238,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_base.btor2,unknown,False,28.27548901271075,2000.0,unknown,False,14.879114766605198,2000.0,tie,0.0
239,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/mbpr5.btor2,missing,False,1000.1845565736294,2000.0,missing,False,1000.5376579435542,2000.0,tie,0.0
240,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/pr3.btor2,missing,False,1000.7665576133877,2000.0,missing,False,1000.9021288286895,2000.0,tie,0.0
241,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loop-lit/mcmillan2006.btor2,missing,False,1000.6773998914286,2000.0,missing,False,1000.413340232335,2000.0,tie,0.0
242,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/compact.btor2,unknown,False,3.365701568312943,2000.0,unknown,False,1.5273336134850979,2000.0,tie,0.0
243,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-1.btor2,unknown,False,42.498348767869174,2000.0,unknown,False,3.534054142422974,2000.0,tie,0.0
244,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-2.btor2,unknown,False,44.29447555821389,2000.0,unknown,False,3.9754257202148438,2000.0,tie,0.0
245,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/memory-model/4SB.btor2,missing,False,1000.1653951099142,2000.0,missing,False,1000.2632281687111,2000.0,tie,0.0
246,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/reducercommutativity/avg60-1.btor2,unknown,False,96.96756216417998,2000.0,unknown,False,58.8079510582611,2000.0,tie,0.0
247,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/seq-mthreaded/rekcba_aso.1.M1-2.btor2,missing,False,1000.6334719508886,2000.0,missing,False,1000.5316445818171,2000.0,tie,0.0
248,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/duplets.btor2,missing,False,1000.9446733482182,2000.0,missing,False,1000.8406451074407,2000.0,tie,0.0
249,2025,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/elimination_max.btor2,missing,False,1000.6298596579581,2000.0,missing,False,1000.7391187790781,2000.0,tie,0.0
250,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p11.btor2,missing,False,1000.1461958698928,2000.0,missing,False,1000.1588578950614,2000.0,tie,0.0
251,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p13.btor2,missing,False,1000.1451821411029,2000.0,missing,False,1000.1334914136678,2000.0,tie,0.0
252,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p2.btor2,missing,False,1000.1726068919525,2000.0,missing,False,1000.1852426435798,2000.0,tie,0.0
253,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p3.btor2,missing,False,1000.1399130932987,2000.0,missing,False,1000.1205299915746,2000.0,tie,0.0
254,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p6.btor2,missing,False,1000.1513273837045,2000.0,missing,False,1000.1956067727879,2000.0,tie,0.0
255,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p7.btor2,missing,False,1000.1457116678357,2000.0,missing,False,1000.1972246458754,2000.0,tie,0.0
256,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p8.btor2,missing,False,1000.4856388298795,2000.0,missing,False,1000.444718355313,2000.0,tie,0.0
257,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p14.btor2,missing,False,1000.4822847982869,2000.0,missing,False,1000.3631114782766,2000.0,tie,0.0
258,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p2.btor2,missing,False,1000.471670569852,2000.0,missing,False,1000.3674965873361,2000.0,tie,0.0
259,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p3.btor2,missing,False,1000.4856627788395,2000.0,missing,False,1000.3770155636594,2000.0,tie,0.0
260,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p1.btor2,missing,False,1000.4559887619689,2000.0,missing,False,1000.3631966663525,2000.0,tie,0.0
261,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p12.btor2,missing,False,1000.4722661469132,2000.0,missing,False,1000.3439969792962,2000.0,tie,0.0
262,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p15.btor2,missing,False,1000.5003934260458,2000.0,missing,False,1000.3450157949701,2000.0,tie,0.0
263,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p18.btor2,missing,False,1000.4713800698519,2000.0,missing,False,1000.3547929963097,2000.0,tie,0.0
264,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p19.btor2,missing,False,1000.4766447553411,2000.0,missing,False,1000.306411950849,2000.0,tie,0.0
265,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p2.btor2,missing,False,1000.4738724846393,2000.0,missing,False,1000.2498218268156,2000.0,tie,0.0
266,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p23.btor2,missing,False,1000.4976711757481,2000.0,missing,False,1000.3533766856417,2000.0,tie,0.0
267,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p14.btor2,missing,False,1000.4887374900281,2000.0,missing,False,1000.4339817781001,2000.0,tie,0.0
268,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p15.btor2,missing,False,1000.4668850367889,2000.0,missing,False,1000.4478350384161,2000.0,tie,0.0
269,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p17.btor2,missing,False,1000.4209471167997,2000.0,missing,False,1000.3723698556423,2000.0,tie,0.0
270,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p19.btor2,missing,False,1000.4567169686779,2000.0,missing,False,1000.3143573971465,2000.0,tie,0.0
271,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p2.btor2,missing,False,1000.479526007548,2000.0,missing,False,1000.3626418532804,2000.0,tie,0.0
272,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p22.btor2,missing,False,1000.4757878240198,2000.0,missing,False,1000.3667382337153,2000.0,tie,0.0
273,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p24.btor2,missing,False,1000.4724390814081,2000.0,missing,False,1000.4341519800946,2000.0,tie,0.0
274,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p6.btor2,missing,False,1000.4902409194037,2000.0,missing,False,1000.4710809830576,2000.0,tie,0.0
275,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p7.btor2,missing,False,1000.4521230515093,2000.0,missing,False,1000.4244655100629,2000.0,tie,0.0
276,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_order_ch0-p9.btor2,missing,False,1000.4648665953428,2000.0,missing,False,1000.2494949484244,2000.0,tie,0.0
277,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p11.btor2,missing,False,1000.4349621320143,2000.0,missing,False,1000.3164008548483,2000.0,tie,0.0
278,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p13.btor2,missing,False,1000.46704895515,2000.0,missing,False,1000.4745468888432,2000.0,tie,0.0
279,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p2.btor2,unsat,True,0.9573873095214367,0.9573873095214367,unsat,True,0.8765108473598957,0.8765108473598957,final,0.08087646216154099
280,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p3.btor2,missing,False,1000.4381484435871,2000.0,missing,False,1000.454582316801,2000.0,tie,0.0
281,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p2.btor2,unsat,True,0.9143121214583516,0.9143121214583516,unsat,True,0.7375930091366172,0.7375930091366172,final,0.17671911232173443
282,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p7.btor2,missing,False,1000.4740464556962,2000.0,missing,False,1000.2546066986397,2000.0,tie,0.0
283,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p1.btor2,missing,False,1000.488311285153,2000.0,missing,False,1000.261764367111,2000.0,tie,0.0
284,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p12.btor2,missing,False,1000.4770453050733,2000.0,missing,False,1000.1849735463038,2000.0,tie,0.0
285,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p14.btor2,missing,False,1000.4645620109513,2000.0,missing,False,1000.2868924243376,2000.0,tie,0.0
286,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p5.btor2,missing,False,1000.4423183491454,2000.0,missing,False,1000.252680326812,2000.0,tie,0.0
287,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p10.btor2,missing,False,1000.3844667365775,2000.0,missing,False,1000.2853437662125,2000.0,tie,0.0
288,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p6.btor2,missing,False,1000.4051429489627,2000.0,missing,False,1000.1705280477181,2000.0,tie,0.0
289,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p1.btor2,missing,False,1000.3923318572342,2000.0,missing,False,1000.1917473003268,2000.0,tie,0.0
290,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p10.btor2,missing,False,1000.3822280252352,2000.0,missing,False,1000.2476653940976,2000.0,tie,0.0
291,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p12.btor2,missing,False,1000.1573939966038,2000.0,missing,False,1000.1752695608884,2000.0,tie,0.0
292,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p14.btor2,missing,False,1000.1476219277829,2000.0,missing,False,1000.1354652149603,2000.0,tie,0.0
293,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p7.btor2,missing,False,1000.152575597167,2000.0,missing,False,1000.1061100466177,2000.0,tie,0.0
294,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p8.btor2,unsat,True,1.0865560928359628,1.0865560928359628,unsat,True,1.0049773016944528,1.0049773016944528,final,0.08157879114151001
295,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p0.btor2,missing,False,1000.1682750256732,2000.0,missing,False,1000.1448201388121,2000.0,tie,0.0
296,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p13.btor2,missing,False,1000.1699614888057,2000.0,missing,False,1000.1575988717377,2000.0,tie,0.0
297,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p2.btor2,missing,False,1000.1524305064231,2000.0,missing,False,1000.114717695862,2000.0,tie,0.0
